case_id,pipeline,model_invoked,input_tokens,output_tokens,peak_vram_mb
V2C-0328,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0342,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0348,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0351,C2_RAG_EXISTENCE_CHECK,True,238,95,3347.674
V2C-0354,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0357,C2_RAG_EXISTENCE_CHECK,True,232,92,3347.674
V2C-0360,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0365,C2_RAG_EXISTENCE_CHECK,True,232,92,3347.674
V2C-0369,C2_RAG_EXISTENCE_CHECK,True,232,92,3347.674
V2C-0370,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0374,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0380,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0384,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0396,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0399,C2_RAG_EXISTENCE_CHECK,True,238,95,3347.674
V2C-0400,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0401,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0403,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0409,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0415,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0418,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0424,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0427,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0430,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0431,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0458,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0462,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0478,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0487,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0502,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0505,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0512,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0528,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0530,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0532,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0533,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0536,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0560,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0575,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0589,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0604,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0606,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0611,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0615,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0617,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0621,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0630,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0632,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0635,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0653,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0658,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0670,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0674,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0681,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0698,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0700,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0701,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0708,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0714,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0717,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0718,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0722,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0729,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0735,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0738,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0744,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0745,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0757,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0761,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0767,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0772,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0773,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0787,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0790,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0795,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0796,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0797,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0801,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0803,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0811,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0813,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0815,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0827,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0835,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0839,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0842,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0844,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0847,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0850,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0851,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0859,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0862,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0863,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0867,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0881,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0886,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0900,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0901,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0902,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0903,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0904,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0907,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0908,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0909,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0911,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0912,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0913,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0914,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0915,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0916,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0917,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0918,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0919,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0921,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0922,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0923,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0925,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0926,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0927,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0928,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0929,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0930,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0931,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0932,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0935,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0936,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0937,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0938,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0940,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0941,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0942,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0944,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0945,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0947,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0949,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0950,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0953,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0954,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0955,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0957,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0958,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0960,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0961,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0965,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0966,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0969,C2_RAG_EXISTENCE_CHECK,True,234,93,3347.674
V2C-0970,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0972,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0973,C2_RAG_EXISTENCE_CHECK,True,234,93,3347.674
V2C-0974,C2_RAG_EXISTENCE_CHECK,True,266,95,3347.674
V2C-0976,C2_RAG_EXISTENCE_CHECK,True,260,92,3347.674
V2C-0977,C2_RAG_EXISTENCE_CHECK,True,234,93,3347.674
V2C-0978,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0979,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0980,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0981,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0982,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0988,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0989,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-0990,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0991,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-0994,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-0996,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-0999,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-1000,C2_RAG_EXISTENCE_CHECK,True,147,22,3350.675
V2C-1001,C2_RAG_EXISTENCE_CHECK,True,139,23,3350.675
V2C-1002,C2_RAG_EXISTENCE_CHECK,True,150,25,3350.675
V2C-1003,C2_RAG_EXISTENCE_CHECK,True,141,84,3350.675
V2C-1010,C2_RAG_EXISTENCE_CHECK,True,150,25,2966.629
V2C-1011,C2_RAG_EXISTENCE_CHECK,True,141,84,2966.629
V2C-1012,C2_RAG_EXISTENCE_CHECK,True,147,22,2966.629
V2C-1013,C2_RAG_EXISTENCE_CHECK,True,139,23,2966.629
V2C-1014,C2_RAG_EXISTENCE_CHECK,True,150,25,2966.629
V2C-1015,C2_RAG_EXISTENCE_CHECK,True,141,84,2966.629
V2C-1016,C2_RAG_EXISTENCE_CHECK,True,147,22,2966.629
V2C-1017,C2_RAG_EXISTENCE_CHECK,True,139,23,2966.629
V2C-1019,C2_RAG_EXISTENCE_CHECK,True,141,84,2966.629
V2C-1020,C2_RAG_EXISTENCE_CHECK,True,147,22,2966.629
V2C-1022,C2_RAG_EXISTENCE_CHECK,True,150,25,2966.629
V2C-1024,C2_RAG_EXISTENCE_CHECK,True,147,22,2966.629
V2C-1025,C2_RAG_EXISTENCE_CHECK,True,139,23,2966.629
V2C-1026,C2_RAG_EXISTENCE_CHECK,True,150,25,2966.629
V2C-1028,C2_RAG_EXISTENCE_CHECK,True,147,22,2966.629
V2C-1030,C2_RAG_EXISTENCE_CHECK,True,150,25,2966.629
V2C-1032,C2_RAG_EXISTENCE_CHECK,True,147,22,3089.637
V2C-1033,C2_RAG_EXISTENCE_CHECK,True,139,128,3089.637
V2C-1035,C2_RAG_EXISTENCE_CHECK,True,141,84,3089.637
V2C-1036,C2_RAG_EXISTENCE_CHECK,True,147,22,3089.637
V2C-1037,C2_RAG_EXISTENCE_CHECK,True,139,23,3089.637
V2C-1039,C2_RAG_EXISTENCE_CHECK,True,141,84,3089.637
V2C-1040,C2_RAG_EXISTENCE_CHECK,True,147,22,3089.637
V2C-1043,C2_RAG_EXISTENCE_CHECK,True,141,84,3089.637
V2C-1045,C2_RAG_EXISTENCE_CHECK,True,139,23,2999.633
V2C-1046,C2_RAG_EXISTENCE_CHECK,True,150,25,2999.633
V2C-1047,C2_RAG_EXISTENCE_CHECK,True,141,28,2999.633
V2C-1049,C2_RAG_EXISTENCE_CHECK,True,139,23,2999.633
V2C-1050,C2_RAG_EXISTENCE_CHECK,True,164,81,2999.633
V2C-1055,C2_RAG_EXISTENCE_CHECK,True,145,28,2999.633
V2C-1057,C2_RAG_EXISTENCE_CHECK,True,145,29,2999.633
V2C-1061,C2_RAG_EXISTENCE_CHECK,True,145,26,2999.633
V2C-1065,C2_RAG_EXISTENCE_CHECK,True,145,28,3011.633
V2C-1070,C2_RAG_EXISTENCE_CHECK,True,164,81,3011.633
V2C-1074,C2_RAG_EXISTENCE_CHECK,True,164,82,3011.633
V2C-1076,C2_RAG_EXISTENCE_CHECK,True,164,82,3011.633
V2C-1077,C2_RAG_EXISTENCE_CHECK,True,145,28,3011.633
V2C-1079,C2_RAG_EXISTENCE_CHECK,True,145,29,3011.633
V2C-1080,C2_RAG_EXISTENCE_CHECK,True,164,85,3011.633
V2C-1082,C2_RAG_EXISTENCE_CHECK,True,164,81,3011.633
V2C-1087,C2_RAG_EXISTENCE_CHECK,True,145,128,3140.643
V2C-1088,C2_RAG_EXISTENCE_CHECK,True,164,81,3140.643
V2C-1091,C2_RAG_EXISTENCE_CHECK,True,145,84,3140.643
V2C-1093,C2_RAG_EXISTENCE_CHECK,True,145,29,3140.643
V2C-1095,C2_RAG_EXISTENCE_CHECK,True,145,87,3140.643
V2C-1096,C2_RAG_EXISTENCE_CHECK,True,164,78,3140.643
V2C-1104,C2_RAG_EXISTENCE_CHECK,True,161,128,3140.643
V2C-1107,C2_RAG_EXISTENCE_CHECK,True,149,128,3140.643
V2C-1109,C2_RAG_EXISTENCE_CHECK,True,147,84,3140.643
V2C-1110,C2_RAG_EXISTENCE_CHECK,True,164,128,3140.643
V2C-1115,C2_RAG_EXISTENCE_CHECK,True,149,128,3140.643
V2C-1116,C2_RAG_EXISTENCE_CHECK,True,161,80,3140.643
V2C-1118,C2_RAG_EXISTENCE_CHECK,True,164,87,3140.643
V2C-1119,C2_RAG_EXISTENCE_CHECK,True,149,35,3140.643
V2C-1120,C2_RAG_EXISTENCE_CHECK,True,161,128,3140.643
V2C-1123,C2_RAG_EXISTENCE_CHECK,True,149,95,3140.643
V2C-1127,C2_RAG_EXISTENCE_CHECK,True,149,128,3446.682
V2C-1128,C2_RAG_EXISTENCE_CHECK,True,161,128,3446.682
V2C-1130,C2_RAG_EXISTENCE_CHECK,True,164,128,3446.682
V2C-1133,C2_RAG_EXISTENCE_CHECK,True,147,128,3446.682
V2C-1139,C2_RAG_EXISTENCE_CHECK,True,149,35,3446.682
V2C-1141,C2_RAG_EXISTENCE_CHECK,True,147,84,3446.682
V2C-1154,C2_RAG_EXISTENCE_CHECK,True,266,95,3446.682
V2C-1155,C2_RAG_EXISTENCE_CHECK,True,239,96,3446.682
V2C-1156,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-1158,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-1160,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-1162,C2_RAG_EXISTENCE_CHECK,True,266,95,3350.675
V2C-1163,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-1164,C2_RAG_EXISTENCE_CHECK,True,260,92,3350.675
V2C-1171,C2_RAG_EXISTENCE_CHECK,True,239,96,3350.675
V2C-1173,C2_RAG_EXISTENCE_CHECK,True,234,93,3350.675
V2C-1175,C2_RAG_EXISTENCE_CHECK,True,239,96,3079.603
V2C-1178,C2_RAG_EXISTENCE_CHECK,True,266,95,3079.603
V2C-1187,C2_RAG_EXISTENCE_CHECK,True,239,96,3079.603
V2C-1190,C2_RAG_EXISTENCE_CHECK,True,266,95,3079.603
V2C-1194,C2_RAG_EXISTENCE_CHECK,True,266,95,3079.603
V2C-1199,C2_RAG_EXISTENCE_CHECK,True,239,96,3079.603
EXT-ADVERSARIAL-0002,C3_JSON_SCHEMA_STRUCTURED,True,158,128,3254.658
EXT-ADVERSARIAL-0003,C3_JSON_SCHEMA_STRUCTURED,True,180,128,3254.658
EXT-ADVERSARIAL-0005,C3_JSON_SCHEMA_STRUCTURED,True,202,128,3254.658
EXT-ADVERSARIAL-0014,C3_JSON_SCHEMA_STRUCTURED,True,158,128,3254.658
EXT-ADVERSARIAL-0015,C3_JSON_SCHEMA_STRUCTURED,True,202,128,3254.658
EXT-ADVERSARIAL-0018,C3_JSON_SCHEMA_STRUCTURED,True,161,128,3254.658
EXT-ADVERSARIAL-0021,C3_JSON_SCHEMA_STRUCTURED,True,175,115,3254.658
EXT-ADVERSARIAL-0025,C3_JSON_SCHEMA_STRUCTURED,True,199,128,3254.658
EXT-ADVERSARIAL-0026,C3_JSON_SCHEMA_STRUCTURED,True,154,128,3212.651
EXT-ADVERSARIAL-0028,C3_JSON_SCHEMA_STRUCTURED,True,158,44,3212.651
EXT-ADVERSARIAL-0029,C3_JSON_SCHEMA_STRUCTURED,True,188,116,3212.651
EXT-ADVERSARIAL-0031,C3_JSON_SCHEMA_STRUCTURED,True,173,128,3212.651
EXT-ADVERSARIAL-0032,C3_JSON_SCHEMA_STRUCTURED,True,158,128,3212.651
EXT-ADVERSARIAL-0034,C3_JSON_SCHEMA_STRUCTURED,True,162,128,3212.651
EXT-ADVERSARIAL-0039,C3_JSON_SCHEMA_STRUCTURED,True,178,128,3212.651
EXT-ADVERSARIAL-0044,C3_JSON_SCHEMA_STRUCTURED,True,158,128,3212.651
EXT-ADVERSARIAL-0050,C3_JSON_SCHEMA_STRUCTURED,True,159,113,3224.651
EXT-ADVERSARIAL-0051,C3_JSON_SCHEMA_STRUCTURED,True,173,128,3224.651
EXT-ADVERSARIAL-0056,C3_JSON_SCHEMA_STRUCTURED,True,153,128,3224.651
EXT-ADVERSARIAL-0058,C3_JSON_SCHEMA_STRUCTURED,True,162,45,3224.651
EXT-ADVERSARIAL-0061,C3_JSON_SCHEMA_STRUCTURED,True,175,115,3224.651
EXT-ADVERSARIAL-0063,C3_JSON_SCHEMA_STRUCTURED,True,180,128,3224.651
EXT-ADVERSARIAL-0071,C3_JSON_SCHEMA_STRUCTURED,True,173,128,3224.651
EXT-ADVERSARIAL-0073,C3_JSON_SCHEMA_STRUCTURED,True,192,128,3224.651
EXT-ADVERSARIAL-0076,C3_JSON_SCHEMA_STRUCTURED,True,150,128,3254.658
EXT-ADVERSARIAL-0078,C3_JSON_SCHEMA_STRUCTURED,True,159,128,3254.658
EXT-ADVERSARIAL-0082,C3_JSON_SCHEMA_STRUCTURED,True,162,128,3254.658
EXT-ADVERSARIAL-0084,C3_JSON_SCHEMA_STRUCTURED,True,161,128,3254.658
EXT-ADVERSARIAL-0085,C3_JSON_SCHEMA_STRUCTURED,True,202,128,3254.658
EXT-ADVERSARIAL-0089,C3_JSON_SCHEMA_STRUCTURED,True,188,116,3254.658
EXT-ADVERSARIAL-0093,C3_JSON_SCHEMA_STRUCTURED,True,182,128,3254.658
EXT-ADVERSARIAL-0095,C3_JSON_SCHEMA_STRUCTURED,True,202,128,3254.658
EXT-ADVERSARIAL-0097,C3_JSON_SCHEMA_STRUCTURED,True,192,128,3224.651
EXT-ADVERSARIAL-0098,C3_JSON_SCHEMA_STRUCTURED,True,158,128,3224.651
EXT-AMBIGUOUS-0003,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3224.651
EXT-AMBIGUOUS-0004,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3224.651
EXT-AMBIGUOUS-0014,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3224.651
EXT-AMBIGUOUS-0015,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3224.651
EXT-AMBIGUOUS-0024,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3224.651
EXT-AMBIGUOUS-0026,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3224.651
EXT-AMBIGUOUS-0028,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3113.64
EXT-AMBIGUOUS-0033,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3113.64
EXT-AMBIGUOUS-0035,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3113.64
EXT-AMBIGUOUS-0039,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3113.64
EXT-AMBIGUOUS-0041,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3113.64
EXT-AMBIGUOUS-0044,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3113.64
EXT-AMBIGUOUS-0049,C3_JSON_SCHEMA_STRUCTURED,True,160,98,3113.64
EXT-AMBIGUOUS-0050,C3_JSON_SCHEMA_STRUCTURED,True,140,123,3113.64
EXT-INVALID_ENTITY-0004,C3_JSON_SCHEMA_STRUCTURED,True,158,44,3200.648
EXT-INVALID_ENTITY-0006,C3_JSON_SCHEMA_STRUCTURED,True,148,128,3200.648
EXT-INVALID_ENTITY-0009,C3_JSON_SCHEMA_STRUCTURED,True,167,126,3200.648
EXT-INVALID_ENTITY-0011,C3_JSON_SCHEMA_STRUCTURED,True,160,128,3200.648
EXT-INVALID_ENTITY-0013,C3_JSON_SCHEMA_STRUCTURED,True,184,128,3200.648
EXT-INVALID_ENTITY-0022,C3_JSON_SCHEMA_STRUCTURED,True,156,41,3200.648
EXT-INVALID_ENTITY-0026,C3_JSON_SCHEMA_STRUCTURED,True,150,128,3200.648
EXT-INVALID_ENTITY-0033,C3_JSON_SCHEMA_STRUCTURED,True,167,119,3200.648
EXT-INVALID_ENTITY-0034,C3_JSON_SCHEMA_STRUCTURED,True,158,44,3215.651
EXT-INVALID_ENTITY-0035,C3_JSON_SCHEMA_STRUCTURED,True,189,128,3215.651
EXT-INVALID_ENTITY-0036,C3_JSON_SCHEMA_STRUCTURED,True,147,128,3215.651
EXT-INVALID_ENTITY-0037,C3_JSON_SCHEMA_STRUCTURED,True,184,128,3215.651
EXT-INVALID_ENTITY-0038,C3_JSON_SCHEMA_STRUCTURED,True,153,126,3215.651
EXT-INVALID_ENTITY-0039,C3_JSON_SCHEMA_STRUCTURED,True,167,126,3215.651
EXT-INVALID_ENTITY-0040,C3_JSON_SCHEMA_STRUCTURED,True,156,126,3215.651
EXT-INVALID_ENTITY-0042,C3_JSON_SCHEMA_STRUCTURED,True,157,128,3215.651
EXT-INVALID_ENTITY-0043,C3_JSON_SCHEMA_STRUCTURED,True,182,126,3221.651
EXT-INVALID_ENTITY-0045,C3_JSON_SCHEMA_STRUCTURED,True,191,128,3221.651
EXT-INVALID_ENTITY-0047,C3_JSON_SCHEMA_STRUCTURED,True,181,128,3221.651
EXT-INVALID_ENTITY-0050,C3_JSON_SCHEMA_STRUCTURED,True,156,126,3221.651
EXT-INVALID_ENTITY-0053,C3_JSON_SCHEMA_STRUCTURED,True,182,128,3221.651
EXT-INVALID_ENTITY-0054,C3_JSON_SCHEMA_STRUCTURED,True,157,128,3221.651
EXT-INVALID_ENTITY-0065,C3_JSON_SCHEMA_STRUCTURED,True,188,121,3221.651
EXT-INVALID_ENTITY-0066,C3_JSON_SCHEMA_STRUCTURED,True,150,128,3221.651
EXT-INVALID_ENTITY-0069,C3_JSON_SCHEMA_STRUCTURED,True,167,126,3194.648
EXT-INVALID_ENTITY-0070,C3_JSON_SCHEMA_STRUCTURED,True,154,118,3194.648
EXT-INVALID_ENTITY-0073,C3_JSON_SCHEMA_STRUCTURED,True,181,128,3194.648
EXT-INVALID_ENTITY-0077,C3_JSON_SCHEMA_STRUCTURED,True,182,128,3194.648
EXT-INVALID_ENTITY-0078,C3_JSON_SCHEMA_STRUCTURED,True,156,128,3194.648
EXT-INVALID_ENTITY-0079,C3_JSON_SCHEMA_STRUCTURED,True,181,128,3194.648
EXT-INVALID_ENTITY-0080,C3_JSON_SCHEMA_STRUCTURED,True,156,126,3194.648
EXT-INVALID_ENTITY-0083,C3_JSON_SCHEMA_STRUCTURED,True,179,128,3194.648
EXT-INVALID_ENTITY-0084,C3_JSON_SCHEMA_STRUCTURED,True,157,128,3200.648
EXT-INVALID_ENTITY-0086,C3_JSON_SCHEMA_STRUCTURED,True,148,128,3200.648
EXT-INVALID_ENTITY-0093,C3_JSON_SCHEMA_STRUCTURED,True,170,123,3200.648
EXT-INVALID_ENTITY-0098,C3_JSON_SCHEMA_STRUCTURED,True,155,128,3200.648
EXT-NUMERIC_PROVENANCE-0008,C3_JSON_SCHEMA_STRUCTURED,True,153,128,3200.648
EXT-NUMERIC_PROVENANCE-0009,C3_JSON_SCHEMA_STRUCTURED,True,166,128,3200.648
EXT-NUMERIC_PROVENANCE-0012,C3_JSON_SCHEMA_STRUCTURED,True,154,128,3200.648
EXT-NUMERIC_PROVENANCE-0013,C3_JSON_SCHEMA_STRUCTURED,True,184,128,3200.648
EXT-NUMERIC_PROVENANCE-0015,C3_JSON_SCHEMA_STRUCTURED,True,190,128,3218.651
EXT-NUMERIC_PROVENANCE-0016,C3_JSON_SCHEMA_STRUCTURED,True,149,128,3218.651
